Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
5220	-3806.547	-3949.923	143.3762	0.342486	0.169951	0.0286131	0.00942286	0.0370601	0.100416	0.0508972	0.0237176	0.0450129	0.016669	0.0975457	0.0949362	0.0393203	0.0385372	0.139939	0.0331361	0.171259	0.138243	0.127187	0.0862438	0.0728132	0.168623	0.0547788	0.00534469	0.010255	0.0677273	0.0594296	0.0499705	0.081543	0.0580646	0.069658	0.0366464	0.0850448	0.0567701	0.0601346	0.0119407	0.0734373	0.285073	0.0258741	0.0038211	0.0151122	0.00646118	0.0499175	0.00782938	0.00895557	0.0331717	0.207256	0.0354508	0.109247	0.0564368	0.0766443	0.380571	0.0524785	0.0974248	0.302246	0.0130685	0.0451969	0.0538329	0.025114	0.0497068	0.017898	0.291316	0.043575	0.0389735	0.0297474	0.0218793	0.0311733	0.0460523	0.0424097	0.0229269	0.175669	0.0286061	0.00606017	0.00493407	0.0308899	0.060807	0.0604917	0.0866316	0.0412	0.00672115	0.0270696	0.0666454	0.0757731	0.182446	0.0773721	0.0392296	0.0527311	0.0633928	0.117932	0.688365	1.17675	1.163364	0.836636	0.401912	0.641112	0.870496	1.14877	1.55979	2.48811	0.6590934	0.7191524	0.3317752	0.0523341	0.0259696	0.00437227	0.00143987	0.00566303	0.0153443	0.00777742	0.00362421	0.00687826	0.00254714	0.0149056	0.0145069	0.00600841	0.00588875	0.0213837	0.00506341	0.0261695	0.0211245	0.019435	0.0131786	0.0111263	0.0257667	0.00837056	0.000816705	0.00156703	0.0103492	0.00908123	0.00763582	0.0124603	0.00887266	0.0106442	0.00559981	0.0129954	0.00867485	0.00918896	0.00182462	0.0112217	0.043561	0.00395373	0.000583889	0.00230924	0.000987311	0.00762772	0.00119638	0.00136847	0.00506886	0.03167	0.00541712	0.0166936	0.00862391	0.0117118	0.0581538	0.00801906	0.0148872	0.0461852	0.00199695	0.00690639	0.00822602	0.00383758	0.00759553	0.00273493	0.0445151	0.00665854	0.00595541	0.0045456	0.0033433	0.00476349	0.0070371	0.00648048	0.00350338	0.0268434	0.0043712	0.000926034	0.000753959	0.00472017	0.00929171	0.00924352	0.0132379	0.00629563	0.00102704	0.00413641	0.0101839	0.0115786	0.0278789	0.011823	0.00599454	0.00805766	0.00968685	0.0180208	0.418318	0.581682	6.544219
5256	-3812.756	-3954.372	141.6164	0.351576	0.105483	0.0658193	0.0667971	0.134117	0.0409121	0.0455972	0.038116	0.0463616	0.0846943	0.0742266	0.0871123	0.042743	0.0384343	0.183985	0.208966	0.134039	0.0726749	0.201985	0.0890147	0.0398779	0.138174	0.0362777	0.000166286	0.00862773	0.0815044	0.0951265	0.0370829	0.0669497	0.0666702	0.0740846	0.0668763	0.0770416	0.126136	0.077922	0.0298951	0.159269	0.265931	0.0567403	0.00254866	0.0233101	0.02905	0.00748624	0.012698	0.0168074	0.0151247	0.0217608	0.157413	0.0364595	0.21118	0.0993071	0.0264882	0.0146378	0.00893264	0.00324642	0.0733558	0.000914189	0.0245593	0.0978595	0.0288426	0.330231	0.0315368	0.0239736	0.245274	0.0402651	0.0233061	0.0251615	0.0126467	0.133489	0.144929	0.0088345	0.0570378	0.0289356	0.0439229	0.0996543	0.0210538	0.0199892	0.0158353	0.0679822	0.133842	0.0904204	0.0555372	0.0994411	0.0272223	0.357952	0.0158963	0.051783	0.0783353	0.153122	1.09937	0.943642	1.066744	0.9332558	0.290529	0.547263	0.828556	1.20692	1.82727	3.442	0.8937503	0.8748638	0.6607605	0.050466	0.0151412	0.00944784	0.0095882	0.0192514	0.00587261	0.00654512	0.00547125	0.00665485	0.0121572	0.0106546	0.0125043	0.00613542	0.00551694	0.0264096	0.0299954	0.0192402	0.0104319	0.0289933	0.0127774	0.00572415	0.0198338	0.00520737	2.3869e-05	0.00123844	0.0116993	0.0136547	0.00532295	0.0096101	0.00956998	0.0106343	0.00959956	0.0110587	0.0181058	0.0111851	0.00429121	0.0228618	0.0381723	0.00814461	0.00036584	0.00334598	0.0041699	0.00107459	0.00182269	0.00241257	0.00217103	0.00312359	0.0225954	0.00523347	0.0303132	0.0142547	0.00380217	0.00210114	0.00128221	0.000465998	0.0105296	0.000131225	0.00352529	0.0140469	0.00414012	0.0474021	0.00452685	0.00344121	0.0352072	0.00577973	0.00334541	0.00361174	0.00181533	0.0191612	0.0208034	0.00126812	0.00818732	0.00415347	0.00630479	0.0143046	0.00302211	0.00286929	0.00227303	0.0097583	0.019212	0.0129791	0.00797192	0.014274	0.00390754	0.0513812	0.00228178	0.00743304	0.0112444	0.0219794	0.466628	0.533372	6.9666
5292	-3804.905	-3948.317	143.4124	0.221285	0.0676189	0.0864969	0.0435981	0.0687713	0.0309482	0.0286176	0.0497096	0.0314363	0.0510978	0.111522	0.0493677	0.0212726	0.0447779	0.195943	0.060692	0.129216	0.1113	0.158117	0.0725773	0.0634953	0.114275	0.0494441	0.00127866	0.0018474	0.0643327	0.0826304	0.0304275	0.0726027	0.0471558	0.0570116	0.0446945	0.0753432	0.0771622	0.0440716	0.0194789	0.0659179	0.167205	0.0472108	0.00580735	0.0290205	0.0157645	0.0160125	0.0174616	0.0195714	0.0167753	0.0289047	0.287889	0.0465455	0.189002	0.0522603	0.016078	0.00234243	0.00226023	0.0346932	0.0449044	0.00304403	0.0817756	0.0628383	0.0761962	0.370723	0.0329899	0.0551138	0.0838786	0.021188	0.0122437	0.0400986	0.0267292	0.188015	0.181009	0.00441792	0.0550557	0.0351518	0.0240959	0.0837106	0.0532208	0.0195963	0.0116137	0.0522872	0.146807	0.0793075	0.0177872	0.0627981	0.045986	0.375817	0.0115304	0.0357436	0.00609273	0.189565	0.732979	1.15144	0.9801769	1.019823	0.263339	0.521655	0.816261	1.2251	1.91697	3.79739	0.9648004	1.040448	0.3610418	0.0360888	0.0110278	0.0141066	0.00711032	0.0112158	0.00504728	0.00466717	0.00810703	0.00512688	0.00833342	0.0181879	0.00805126	0.0034693	0.00730273	0.0319559	0.00989812	0.0210736	0.0181516	0.025787	0.0118365	0.0103553	0.0186368	0.00806373	0.000208534	0.000301288	0.0104919	0.013476	0.00496235	0.0118406	0.00769053	0.0092979	0.00728913	0.0122876	0.0125842	0.00718754	0.00317678	0.0107504	0.027269	0.0076995	0.000947108	0.00473289	0.002571	0.00261144	0.00284778	0.00319185	0.00273585	0.004714	0.0469512	0.007591	0.0308239	0.00852302	0.00262212	0.000382021	0.000368616	0.00565804	0.00732336	0.000496444	0.0133366	0.0102482	0.0124267	0.0604603	0.00538024	0.00898838	0.0136796	0.0034555	0.00199679	0.0065396	0.00435921	0.0306629	0.0295204	0.000720509	0.0089789	0.00573282	0.00392975	0.0136522	0.00867965	0.00319592	0.00189406	0.0085274	0.0239424	0.0129341	0.00290088	0.0102416	0.00749976	0.0612911	0.00188046	0.00582934	0.000993649	0.0309157	0.509912	0.490088	6.131669
5328	-3813.437	-3958.494	145.0572	0.226779	0.0806145	0.047727	0.109166	0.0260624	0.0499685	0.0204773	0.0612408	0.0258185	0.04544	0.0541649	0.167031	0.0636564	0.0200337	0.113271	0.0509691	0.0803477	0.109867	0.10979	0.0662584	0.0563229	0.0790052	0.0229905	0.00917332	0.00874306	0.0678167	0.0982673	0.0245915	0.0428856	0.0568232	0.0761418	0.0547373	0.0162827	0.0230673	0.0808897	0.0439951	0.0726554	0.181106	0.0282348	0.0556972	0.0165279	0.0180076	0.0389206	0.00484306	0.00487874	0.02143	0.0256887	0.0539339	0.0466957	0.00382112	0.248935	0.081093	0.048327	0.115122	0.053865	0.00769259	0.0368671	0.0346678	0.0114994	0.0134805	0.141256	0.0382327	0.0108316	0.069213	0.0722431	0.00381732	0.116596	0.0191659	0.0190751	0.0878516	0.0990234	0.0124832	0.0643463	0.0542853	0.0501315	0.0225941	0.0520891	0.00742115	0.061118	0.0327332	0.0144219	0.00602825	0.330048	0.0845635	0.0532623	0.0763627	0.0656337	0.0519148	0.0719928	0.746037	1.14404	1.039149	0.9608507	0.275831	0.53358	0.822037	1.21649	1.87413	3.62541	0.93129	0.9246513	0.3698525	0.0427631	0.0152013	0.00899976	0.0205851	0.00491453	0.00942244	0.00386136	0.011548	0.00486852	0.0085685	0.0102137	0.0314967	0.0120035	0.00377771	0.0213592	0.00961112	0.015151	0.0207174	0.0207028	0.0124942	0.0106207	0.0148978	0.00433526	0.00172979	0.00164866	0.012788	0.01853	0.00463717	0.00808682	0.010715	0.0143579	0.0103217	0.00307039	0.00434975	0.0152532	0.00829605	0.0137004	0.0341507	0.00532416	0.0105027	0.00311662	0.00339564	0.00733915	0.000913243	0.000919972	0.00404099	0.00484406	0.0101702	0.00880529	0.000720538	0.0469411	0.0152915	0.0091129	0.0217082	0.0101572	0.00145057	0.00695194	0.00653721	0.00216841	0.00254199	0.0266363	0.00720944	0.00204248	0.0130513	0.0136227	0.000719822	0.0219862	0.00361406	0.00359694	0.016566	0.0186726	0.00235392	0.0121336	0.0102364	0.00945317	0.00426052	0.0098223	0.00139939	0.0115249	0.00617242	0.00271949	0.00113673	0.0622363	0.0159459	0.0100435	0.0143995	0.0123764	0.00978945	0.0135755	0.480425	0.519575	5.303141
5364	-3797.909	-3941.754	143.8452	0.237041	0.0431862	0.0945522	0.108035	0.0681743	0.0556472	0.0585202	0.0347671	0.0391176	0.111599	0.0212941	0.0775743	0.0470018	0.0188802	0.0671963	0.09382	0.13875	0.106778	0.262938	0.0171664	0.127421	0.132538	0.0428154	0.00822142	0.00012462	0.0829023	0.0916359	0.0267714	0.0272153	0.0330364	0.0408069	0.0593122	0.0698015	0.0633211	0.0344539	0.0139347	0.0775673	0.288745	0.0386899	0.00696201	0.0174926	0.0197581	0.0165932	0.010331	0.0187055	0.0189188	0.0357108	0.0541457	0.065751	0.00644137	0.264777	0.127259	0.0290836	0.167993	0.0643999	0.0251646	0.053334	0.0224252	0.0176572	0.0284083	0.172446	0.0969414	0.0100184	0.0154122	0.0645762	0.0133362	0.094148	0.0563292	0.0985135	0.132732	0.0749803	0.00270023	0.0994516	0.0191505	0.0153199	0.0479921	0.120115	0.00566385	0.045457	0.0353234	0.0100206	0.0212446	0.273756	0.0766737	0.0206886	0.0451023	0.0258782	0.0608717	0.112269	1.00169	0.999041	1.122769	0.8772307	0.299461	0.555405	0.832382	1.20137	1.80049	3.33934	0.8718564	0.7813099	0.5686681	0.040178	0.00731997	0.0160264	0.0183116	0.0115554	0.00943209	0.00991906	0.00589296	0.00663035	0.0189158	0.0036093	0.0131487	0.0079667	0.00320015	0.0113896	0.0159023	0.0235178	0.0180987	0.0445675	0.00290967	0.0215975	0.0224649	0.00725711	0.00139351	2.11229e-05	0.0140518	0.0155321	0.00453769	0.00461293	0.0055996	0.00691669	0.0100533	0.0118312	0.0107328	0.00583987	0.0023619	0.0131475	0.0489417	0.00655785	0.00118005	0.00296497	0.00334896	0.00281251	0.00175108	0.00317054	0.0032067	0.00605292	0.00917758	0.0111447	0.0010918	0.0448791	0.0215702	0.0049296	0.0284744	0.0109157	0.00426535	0.00904	0.00380102	0.00299285	0.00481515	0.0292292	0.0164314	0.0016981	0.00261234	0.0109455	0.00226046	0.0159579	0.00954768	0.0166978	0.0224978	0.012709	0.000457684	0.0168568	0.00324598	0.0025967	0.00813457	0.0203592	0.00096001	0.00770486	0.00598725	0.00169847	0.00360092	0.0464011	0.012996	0.00350667	0.00764474	0.0043863	0.0103176	0.0190294	0.438615	0.561385	5.899777
5400	-3804.803	-3949.39	144.5873	0.286659	0.104148	0.033941	0.071572	0.121935	0.0349885	0.0334863	0.0231022	0.0413698	0.0441616	0.0413655	0.0816159	0.0403189	0.0535726	0.108702	0.0549096	0.14064	0.0520307	0.135621	0.0454495	0.117768	0.140117	0.0599164	0.0200469	0.00780963	0.0816705	0.087353	0.0844846	0.0456982	0.0271394	0.0662435	0.0463055	0.0677161	0.0537288	0.0542305	0.0111942	0.070868	0.258884	0.0351554	0.0286502	0.0118299	0.0247089	0.027203	0.0120785	0.032239	0.0138912	0.0179445	0.0286732	0.0108094	0.108244	0.0568634	0.0711607	0.0151825	0.0208731	0.0437349	0.179243	0.0136834	0.0149968	0.0210636	0.0548168	0.0450864	0.0518324	0.271675	0.0284996	0.00507632	0.117849	0.000553312	0.0331129	0.102804	0.0270239	0.0212495	0.0590858	0.0270817	0.0571629	0.117886	0.0265415	0.340052	0.0199671	0.0178418	0.211776	0.00730555	0.083712	0.0351398	0.0201926	0.0284475	0.0676165	0.0498311	0.0644672	0.0632887	0.766948	1.13218	1.173299	0.8267012	0.281945	0.539316	0.824784	1.21244	1.8542	3.54679	0.9154371	0.7045956	0.384202	0.0503266	0.0182845	0.00595878	0.0125654	0.0214072	0.00614267	0.00587894	0.00405589	0.00726299	0.00775314	0.00726224	0.0143287	0.00707849	0.00940536	0.019084	0.00964007	0.0246911	0.00913466	0.0238101	0.00797925	0.0206757	0.0245994	0.0105191	0.0035195	0.00137108	0.0143383	0.0153359	0.0148324	0.0080229	0.00476467	0.0116299	0.00812952	0.0118884	0.00943278	0.00952086	0.00196529	0.0124418	0.0454504	0.00617197	0.00502991	0.0020769	0.00433797	0.00477583	0.00212053	0.00565997	0.00243878	0.00315038	0.00503394	0.00189773	0.0190036	0.0099831	0.0124932	0.00266549	0.00366454	0.00767822	0.0314685	0.00240229	0.00263288	0.00369799	0.00962379	0.00791549	0.00909983	0.047696	0.00500347	0.000891213	0.02069	9.7141e-05	0.00581339	0.0180485	0.0047444	0.00373062	0.0103733	0.00475454	0.0100357	0.0206963	0.0046597	0.0597004	0.00350548	0.00313236	0.03718	0.00128258	0.0146967	0.00616925	0.00354507	0.00499432	0.0118709	0.00874849	0.011318	0.0111111	0.413351	0.586649	5.695968
5436	-3798.897	-3945.124	146.2267	0.217636	0.0353445	0.0609137	0.0531753	0.0296943	0.0252512	0.0203927	0.0376842	0.0232253	0.0790773	0.0654278	0.0883071	0.0418816	0.0299641	0.0777937	0.0828204	0.106552	0.0421719	0.136803	0.0291734	0.0559763	0.129656	0.0528761	0.00590418	0.0168501	0.0473495	0.0770749	0.0213657	0.020653	0.0120802	0.060726	0.0155552	0.0382582	0.0346532	0.0383933	0.0336105	0.0670214	0.174215	0.0141336	0.00764689	0.0114576	0.0153451	0.0357357	0.00192749	0.0184132	0.0169987	0.0105976	0.013808	0.0156699	0.112399	0.0855724	0.0155624	0.00858495	0.010008	0.0771672	0.156554	0.0192343	0.00573908	0.0171814	0.050685	0.0372122	0.0499156	0.198921	0.100593	0.0180537	0.0194607	0.000367842	0.0493024	0.0313914	0.0643708	0.0726873	0.0659317	0.0237169	0.00622997	0.0443913	0.00126781	0.213411	0.0211403	0.00671308	0.0643058	0.0302018	0.00315467	0.00378772	0.0252579	0.0845688	0.111934	0.0750939	0.0189595	0.0569762	0.949012	1.02892	1.006144	0.9938556	0.240222	0.498796	0.804929	1.24235	2.00483	4.16282	1.031236	0.9877863	0.5231174	0.0494039	0.00802327	0.0138275	0.0120709	0.00674066	0.00573208	0.00462919	0.00855439	0.00527219	0.0179507	0.0148523	0.0200459	0.0095072	0.00680191	0.0176593	0.0188004	0.0241875	0.0095731	0.0310546	0.00662242	0.0127067	0.0294322	0.012003	0.00134026	0.00382501	0.0107484	0.0174962	0.00485007	0.00468826	0.00274223	0.0137849	0.00353106	0.00868469	0.00786634	0.00871536	0.00762965	0.015214	0.0395471	0.00320836	0.00173586	0.00260091	0.00348337	0.00811208	0.000437545	0.00417983	0.00385873	0.00240568	0.00313445	0.00355711	0.0255147	0.0194251	0.00353269	0.0019488	0.00227183	0.0175171	0.035538	0.00436623	0.00130278	0.0039002	0.0115056	0.00844725	0.0113309	0.0451554	0.0228348	0.00409823	0.00441761	8.35009e-05	0.0111918	0.00712591	0.0146123	0.0165002	0.0149666	0.00538378	0.00141421	0.0100769	0.000287795	0.0484446	0.00479889	0.00152388	0.0145975	0.00685586	0.000716118	0.00085982	0.0057336	0.0191973	0.0254092	0.0170465	0.00430384	0.0129337	0.496928	0.503072	4.405247
5472	-3801.474	-3945.459	143.9853	0.319246	0.025787	0.0963208	0.100643	0.0620699	0.0140211	0.0197093	0.0289084	0.0688383	0.134725	0.0955504	0.0887809	0.086748	0.0750909	0.107573	0.118837	0.117059	0.0570393	0.119895	0.0493555	0.110341	0.178404	0.0482886	0.00584587	0.00711183	0.0656833	0.0597808	0.0334185	0.0233537	0.0590289	0.0543928	0.0241287	0.0707503	0.0243761	0.0789213	0.0464547	0.0947179	0.221255	0.0416125	0.0453552	0.00890004	0.0241155	0.0210258	0.0184401	0.00478914	0.0186639	0.0312892	0.00659458	0.0192255	0.111714	0.0549973	0.0243653	0.01077	0.0422005	0.089986	0.199151	0.0144165	0.0374486	0.021032	0.0236639	0.0183441	0.0840047	0.400351	0.145341	0.0637622	0.0246537	0.0134399	0.0683832	0.0619639	0.0363001	0.0596463	0.0437145	0.032817	0.012219	0.0917541	0.0382108	0.266875	0.0411096	0.00729322	0.0855142	0.00736232	0.0209834	0.0104573	0.118671	0.0818048	0.0286824	0.101792	0.0049487	0.0568187	0.906927	1.05279	1.076282	0.9237183	0.33586	0.587363	0.847038	1.18058	1.70253	2.97743	0.7889112	0.8582495	0.4885849	0.0542066	0.00437852	0.0163549	0.0170887	0.0105392	0.00238072	0.00334656	0.00490852	0.0116885	0.0228758	0.0162241	0.0150746	0.0147294	0.0127501	0.0182655	0.0201781	0.0198762	0.00968503	0.0203577	0.00838035	0.0187354	0.0302923	0.0081992	0.000992604	0.00120756	0.0111528	0.0101505	0.00567432	0.00396537	0.0100229	0.00923566	0.00409695	0.0120131	0.00413896	0.0134005	0.00788781	0.0160827	0.0375681	0.00706563	0.00770113	0.00151119	0.00409472	0.0035701	0.00313106	0.000813176	0.00316905	0.00531278	0.00111973	0.00326441	0.0189686	0.0093383	0.00413713	0.0018287	0.00716547	0.0152793	0.033815	0.00244786	0.00635861	0.00357115	0.00401803	0.00311475	0.0142637	0.067978	0.0246783	0.0108266	0.0041861	0.00228204	0.0116112	0.0105212	0.0061636	0.0101277	0.00742253	0.00557218	0.00207474	0.0155795	0.00648803	0.0453142	0.00698024	0.00123836	0.01452	0.00125009	0.00356289	0.0017756	0.0201499	0.0138901	0.00487016	0.0172838	0.000840268	0.00964758	0.461859	0.538141	5.889427
5508	-3806.31	-3950.511	144.2015	0.299238	0.0738107	0.0725721	0.0618545	0.0432937	0.0561473	0.00931904	0.0478555	0.104581	0.0503527	0.0880149	0.125251	0.0505945	0.0187731	0.115454	0.106571	0.0600633	0.0842569	0.122742	0.0160979	0.125424	0.0962125	0.0514818	0.00657581	0.00979596	0.0399044	0.0640154	0.0186685	0.0634049	0.0480705	0.0895652	0.0386326	0.0565428	0.0504066	0.0695767	0.0138143	0.0506755	0.218558	0.0489836	0.00676914	0.0169477	0.0119197	0.0167618	0.0170071	0.00289502	0.0282908	0.00923341	0.00915844	0.016689	0.126742	0.0390608	0.0528755	0.0170696	0.0163864	0.0404636	0.274828	0.0675183	0.0244543	0.0202876	0.040371	0.0818468	0.0798177	0.32651	0.0993001	0.0495089	0.0475397	0.0185239	0.0323289	0.0709131	0.0402534	0.0418046	0.0519221	0.0286802	0.0614879	0.082736	0.0775687	0.266661	0.0377249	0.0288991	0.139759	0.044095	0.0300002	0.0392837	0.0879053	0.109954	0.10952	0.0211741	0.0191185	0.028433	0.943369	1.03212	1.127834	0.8721661	0.317471	0.571452	0.839812	1.19074	1.74993	3.1499	0.8296276	0.7733107	0.5183947	0.0518057	0.0127785	0.0125641	0.0107086	0.00749524	0.00972053	0.00161336	0.00828501	0.0181057	0.00871734	0.0152376	0.0216842	0.0087592	0.00325011	0.0199881	0.0184502	0.0103985	0.014587	0.0212498	0.00278696	0.0217142	0.0166568	0.00891281	0.00113844	0.00169593	0.00690848	0.0110827	0.003232	0.010977	0.00832224	0.015506	0.00668829	0.009789	0.00872667	0.0120455	0.00239161	0.00877322	0.037838	0.00848032	0.00117191	0.00293407	0.0020636	0.0029019	0.00294436	0.000501202	0.00489786	0.00159854	0.00158556	0.0028893	0.0219424	0.00676242	0.00915409	0.00295518	0.00283691	0.00700529	0.0475798	0.0116891	0.00423367	0.00351231	0.00698926	0.0141698	0.0138185	0.0565272	0.0171914	0.00857125	0.00823034	0.00320696	0.00559697	0.0122769	0.0069689	0.00723745	0.00898905	0.00496529	0.0106451	0.0143237	0.0134291	0.0461659	0.00653115	0.00500318	0.0241958	0.00763397	0.0051938	0.00680102	0.0152187	0.0190359	0.0189607	0.00366579	0.00330991	0.00492247	0.436083	0.563917	5.776153
5544	-3793.431	-3938.822	145.3914	0.277726	0.0893344	0.0577863	0.0298047	0.0492678	0.0226564	0.0223806	0.0577291	0.0230354	0.0635815	0.0955923	0.0977272	0.0435071	0.0741766	0.0923915	0.0586749	0.115506	0.0535084	0.145839	0.0626347	0.0799078	0.174559	0.0668821	0.00640988	0.00418842	0.0889009	0.0964795	0.0344742	0.0578246	0.0451508	0.0394483	0.0163826	0.0852156	0.0440567	0.0685481	0.0214134	0.0622367	0.17326	0.03995	0.00441222	0.0119743	0.022488	0.0290007	0.0235889	0.0155931	0.0162185	0.0261974	0.0223234	0.132847	0.0458122	0.0346597	0.0610434	0.0123145	0.0128581	0.0085481	0.0370249	0.0261565	0.0481214	0.0304388	0.0721733	0.00531494	0.0116131	0.0326949	0.0588518	0.178251	0.00727062	0.188209	0.108167	0.0102771	0.0108027	0.00563148	0.00851676	0.0196635	0.0255535	0.100075	0.220851	0.0567262	0.0163559	0.0720629	0.0206593	0.0639169	0.267635	0.0317779	0.0115058	0.0200294	0.0110795	0.105162	0.113747	0.0371617	0.798313	1.11439	1.189788	0.810212	0.285236	0.542378	0.826242	1.2103	1.84373	3.50586	0.9070444	0.6809717	0.4062984	0.0528849	0.0170112	0.0110038	0.00567546	0.00938166	0.00431427	0.00426175	0.0109929	0.00438643	0.0121073	0.0182028	0.0186094	0.00828468	0.0141248	0.0175933	0.011173	0.0219948	0.0101892	0.0277709	0.011927	0.0152162	0.0332398	0.0127358	0.00122058	0.000797566	0.0169287	0.0183718	0.00656462	0.0110111	0.00859769	0.0075118	0.0031196	0.0162269	0.00838934	0.013053	0.00407758	0.0118512	0.0329925	0.00760735	0.000840181	0.00228017	0.0042822	0.00552236	0.00449184	0.00296926	0.00308836	0.00498854	0.00425085	0.0252969	0.00872364	0.00659996	0.011624	0.00234494	0.00244846	0.00162774	0.00705035	0.00498077	0.00916335	0.00579621	0.0137434	0.00101208	0.00221139	0.00622582	0.0112067	0.0339428	0.00138448	0.035839	0.0205974	0.00195698	0.00205706	0.00107236	0.00162178	0.00374436	0.00486594	0.0190564	0.0420549	0.0108019	0.00311452	0.0137223	0.00393398	0.0121712	0.0509635	0.0060512	0.00219095	0.00381403	0.00210978	0.0200251	0.0216599	0.00707639	0.405106	0.594894	5.251505
