Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
5868	-3816.079	-3959.586	143.5061	0.223321	0.0775361	0.110631	0.0198742	0.117111	0.0221471	0.0326454	0.0231221	0.0763626	0.0464025	0.0393266	0.13013	0.101293	0.0525286	0.105571	0.074815	0.0763423	0.0899066	0.14889	0.055107	0.0981097	0.0810853	0.0618099	0.00654342	0.00529101	0.0909289	0.124364	0.0331474	0.0913023	0.0597139	0.0597207	0.0556431	0.0662272	0.100432	0.0590917	0.00271029	0.108044	0.257351	0.0298665	0.00199535	0.0238099	0.0153641	0.0233166	0.00714415	0.0122951	0.03074	0.0502009	0.0527194	0.0336285	0.0411131	0.027633	0.03451	0.032117	0.0237702	0.00487452	0.00586344	0.0689407	0.0451009	0.143972	0.102659	0.148252	0.0435568	0.0387829	0.142794	0.0749522	0.0572871	0.0604409	0.0412318	0.0379633	0.0955994	0.0537252	0.0144711	0.327939	0.0705495	0.0142532	0.0116275	0.0247064	0.0371317	0.346495	0.303971	0.0154531	0.0473564	0.118654	0.108984	0.0201986	0.0461507	0.141082	0.00358148	0.00935426	0.878246	1.06905	1.214587	0.785413	0.287134	0.544134	0.827076	1.20908	1.83778	3.4827	0.9022508	0.6466503	0.4659346	0.0357157	0.0124003	0.0176931	0.00317847	0.0187296	0.00354197	0.00522096	0.0036979	0.0122126	0.00742113	0.00628948	0.0208117	0.0161998	0.00840088	0.0168839	0.0119651	0.0122094	0.0143787	0.0238119	0.00881323	0.0156906	0.0129679	0.00988523	0.00104649	0.000846188	0.0145422	0.0198895	0.00530125	0.0146019	0.00955	0.00955109	0.00889897	0.0105917	0.016062	0.0094505	0.000433455	0.0172794	0.041158	0.00477653	0.000319115	0.00380791	0.00245718	0.00372901	0.00114256	0.00196634	0.00491623	0.0080286	0.00843138	0.00537819	0.0065752	0.00441933	0.00551917	0.00513645	0.00380156	0.000779579	0.000937736	0.0110257	0.00721297	0.0230254	0.0164182	0.0237098	0.00696602	0.00620252	0.022837	0.0119871	0.00916189	0.00966628	0.00659417	0.00607144	0.0152892	0.00859225	0.00231435	0.0524471	0.0112829	0.00227951	0.00185958	0.00395128	0.00593846	0.0554147	0.0486139	0.0024714	0.00757368	0.0189763	0.0174298	0.00323035	0.00738085	0.0225631	0.000572784	0.00149602	0.392707	0.607293	6.252757
5904	-3804.644	-3949.766	145.1216	0.286048	0.0268338	0.131818	0.129822	0.038399	0.0602653	0.0324158	0.0342961	0.0360358	0.143267	0.037547	0.0515902	0.0453491	0.0273191	0.051727	0.0688538	0.146586	0.0965378	0.201491	0.03037	0.120713	0.0897387	0.0538285	0.0055141	0.014573	0.0496956	0.0835197	0.0496924	0.0379526	0.0295828	0.0405665	0.0500877	0.022806	0.0282991	0.0739984	4.18237e-05	0.0706383	0.197393	0.015929	0.0126192	0.0135736	0.012637	0.035583	0.00356844	0.015722	0.0313378	0.105411	0.0512713	0.00874231	0.0235704	0.0141722	0.0219933	0.00375455	0.0262365	0.0444157	0.0538765	0.044116	0.0173818	0.0997545	0.0737269	0.183298	0.0328014	0.0648764	0.0976636	0.058626	0.036307	0.062749	0.00911149	0.00502904	0.0188469	0.0177077	0.00593407	0.275358	0.106262	0.00628837	0.0174367	0.0276794	0.00234765	0.151197	0.207504	0.000474417	0.116526	0.0427601	0.0843875	0.0657199	0.0212399	0.117314	0.0291994	0.081583	0.910523	1.05075	1.226874	0.7731257	0.296923	0.553104	0.831305	1.20293	1.80798	3.36788	0.8780108	0.6301589	0.4914742	0.0532596	0.00499621	0.0245432	0.0241717	0.00714954	0.0112209	0.00603552	0.00638563	0.00670953	0.026675	0.00699091	0.00960563	0.00844359	0.00508657	0.0096311	0.0128199	0.0272931	0.0179744	0.0375158	0.00565462	0.0224756	0.0167085	0.0100224	0.00102668	0.00271335	0.00925286	0.0155506	0.00925227	0.00706643	0.00550805	0.00755311	0.00932588	0.00424628	0.00526904	0.0137778	7.7872e-06	0.0131522	0.0367527	0.00296583	0.00234958	0.00252728	0.00235289	0.00662522	0.000664411	0.00292729	0.00583481	0.0196265	0.00954626	0.00162774	0.00438858	0.00263874	0.00409495	0.000699063	0.00488499	0.0082698	0.0100313	0.008214	0.00323634	0.0185734	0.0137273	0.0341285	0.00610732	0.0120794	0.0181841	0.0109156	0.00676003	0.0116833	0.00169648	0.000936361	0.00350912	0.00329702	0.00110487	0.0512691	0.019785	0.00117084	0.00324655	0.00515366	0.000437111	0.0281514	0.0386353	8.83321e-05	0.021696	0.00796155	0.0157122	0.0122364	0.00395467	0.0218428	0.00543667	0.01519	0.386563	0.613437	5.370833
5940	-3816.972	-3961.592	144.62	0.200706	0.0579086	0.0688428	0.101254	0.0183137	0.068677	0.0229805	0.0421283	0.0320762	0.0131114	0.0301668	0.0902721	0.0491134	0.072696	0.103369	0.0332645	0.0930413	0.0933	0.290016	0.0275864	0.085143	0.153661	0.0668187	0.00256969	0.000723229	0.120112	0.0609514	0.0782851	0.0245915	0.0269213	0.0380106	0.0332273	0.0755528	0.071395	0.0198921	0.0832614	0.0244067	0.221305	0.0153279	0.0354481	0.00765579	0.0226111	0.0533657	0.00830471	0.0181624	0.0177673	0.0188307	0.0468948	0.007426	0.0484162	0.29938	0.110135	0.0217202	0.0614659	0.141044	0.0473067	0.00308878	0.103196	0.104332	0.138446	0.044891	0.019065	0.0715977	0.0483437	0.0294214	0.0520998	0.0912244	0.0418011	0.0771917	0.0254633	0.00197098	0.0207979	0.0163805	0.0297249	0.0546076	0.00206632	0.0158079	0.0262406	0.0537042	0.0134479	0.0307506	0.332823	0.110943	0.125724	0.00353526	0.135402	0.0478662	0.0027237	0.047416	0.911208	1.05036	1.162896	0.8371037	0.311217	0.565934	0.837274	1.19435	1.76699	3.2132	0.8440137	0.7198438	0.4920262	0.0358467	0.0103427	0.0122955	0.0180843	0.00327087	0.0122659	0.00410439	0.00752424	0.00572892	0.00234174	0.00538789	0.0161229	0.00877181	0.0129837	0.018462	0.00594114	0.0166175	0.0166637	0.0517978	0.00492701	0.0152068	0.0274443	0.011934	0.000458955	0.000129171	0.0214523	0.0108861	0.013982	0.00439211	0.00480823	0.00678881	0.0059345	0.013494	0.0127514	0.00355279	0.0148707	0.00435912	0.0395257	0.00273761	0.00633114	0.00136735	0.00403842	0.00953127	0.00148325	0.00324386	0.0031733	0.00336321	0.00837555	0.00132631	0.00864728	0.0534701	0.0196704	0.0038793	0.010978	0.0251909	0.00844911	0.000551665	0.0184312	0.018634	0.0247269	0.00801766	0.00340507	0.0127876	0.00863433	0.00525474	0.00930519	0.016293	0.00746581	0.0137867	0.00454782	0.000352023	0.00371457	0.00292561	0.00530895	0.00975308	0.00036905	0.00282334	0.00468666	0.00959173	0.00240183	0.00549215	0.0594433	0.0198148	0.0224546	0.000631407	0.0241832	0.00854906	0.000486462	0.00846864	0.418552	0.581448	5.599008
5976	-3796.394	-3942.321	145.9269	0.246619	0.108567	0.03867	0.0532674	0.0494977	0.0382511	0.0638048	0.0130949	0.0457894	0.0399393	0.0183684	0.0687967	0.0488782	0.0131258	0.124992	0.0779035	0.136125	0.0813084	0.172088	0.0399654	0.0612727	0.124725	0.0458768	0.0102322	0.00799812	0.0655079	0.0683364	0.0285552	0.0277587	0.00149654	0.0576812	0.0319706	0.0499718	0.0342071	0.0609311	0.0163592	0.0626054	0.148189	0.0315045	0.00883663	0.00518083	0.0174031	0.0630086	0.0107691	0.0317993	0.0175527	0.0384555	0.072605	0.0388756	0.0319968	0.0334293	0.0134273	0.00270951	0.00943406	0.06068	0.012956	0.0716554	0.035268	0.0746763	0.0480218	0.0554424	0.0637629	0.0313204	0.104292	0.0620141	0.0406308	0.00635788	0.00862012	0.0221777	0.033451	0.0323381	0.00891087	0.208346	0.0847978	0.0158905	0.0454773	0.0225459	0.0325131	0.152592	0.303518	0.0085318	0.0587901	0.0658163	0.098758	0.020449	0.0390494	0.059735	0.0251102	0.055379	0.84555	1.0876	1.151453	0.8485469	0.285852	0.542949	0.826513	1.2099	1.84179	3.49831	0.9054854	0.7369356	0.4409403	0.0505409	0.0222493	0.00792484	0.0109164	0.0101438	0.007839	0.0130759	0.00268361	0.00938385	0.00818498	0.00376432	0.0140989	0.0100169	0.00268994	0.0256154	0.0159652	0.0278967	0.0166629	0.035267	0.00819032	0.0125569	0.0255606	0.00940176	0.00209693	0.0016391	0.0134249	0.0140045	0.00585197	0.00568874	0.000306694	0.0118209	0.0065519	0.010241	0.00701024	0.0124869	0.00335257	0.01283	0.0303692	0.00645638	0.00181094	0.00106173	0.00356652	0.0129127	0.00220697	0.0065168	0.00359717	0.00788089	0.0148793	0.00796697	0.00655727	0.00685083	0.00275173	0.000555275	0.00193337	0.0124355	0.00265514	0.0146847	0.00722766	0.0153038	0.00984135	0.0113621	0.0130673	0.00641865	0.0213731	0.0127089	0.00832668	0.00130295	0.00176657	0.004545	0.0068553	0.00662721	0.00182615	0.0426974	0.0173781	0.00325653	0.00931989	0.00462046	0.00666308	0.0312715	0.0622015	0.00174847	0.0120482	0.0134881	0.020239	0.00419073	0.0080026	0.0122418	0.00514597	0.0113491	0.424273	0.575727	4.879592
6012	-3794.745	-3938.842	144.0974	0.231308	0.147362	0.0407863	0.00296462	0.0672428	0.034437	0.0261867	0.0238854	0.111344	0.0390275	0.0508969	0.0620558	0.0580201	0.022966	0.0621972	0.121564	0.176422	0.155751	0.152979	0.0366202	0.0992281	0.146452	0.0948311	8.2161e-05	0.00164036	0.0517678	0.0711002	0.0220299	0.0543318	0.00461408	0.0420096	0.0269876	0.0634101	0.0433883	0.0994249	0.0126612	0.0436161	0.212132	0.0451068	0.00260198	0.0144746	0.0234523	0.0498062	0.00686248	0.0146639	0.0146388	0.0887282	0.0620058	0.0356147	0.0126023	0.00823574	0.0460258	0.00983946	0.0418958	0.0282224	0.0513025	0.0904787	0.0554557	0.0982944	0.0156228	0.0327397	0.0785872	0.0177805	0.135444	0.0162632	0.0453844	0.0334732	0.0265003	0.000886961	0.0151994	0.0433323	0.0165779	0.416293	0.118581	0.0408889	0.1175	0.0301716	0.0130325	0.170938	0.349854	0.0294746	0.122833	0.17825	0.0773705	0.028432	0.0454086	0.0725866	0.0146345	0.0422588	0.92832	1.04065	1.117578	0.8824222	0.339761	0.59068	0.848528	1.17851	1.69296	2.94324	0.7805616	0.7895846	0.5059409	0.0394702	0.0251456	0.00695973	0.000505879	0.0114742	0.0058763	0.00446846	0.00407578	0.0189996	0.0066596	0.00868499	0.0105891	0.00990048	0.00391889	0.0106133	0.0207435	0.0301044	0.0265772	0.0261041	0.00624882	0.0169322	0.0249904	0.0161819	1.40199e-05	0.00027991	0.0088336	0.0121325	0.00375916	0.00927111	0.00078734	0.00716846	0.00460513	0.0108202	0.00740373	0.0169657	0.00216049	0.0074426	0.0361979	0.00769697	0.000443999	0.00246992	0.00400188	0.00849886	0.001171	0.00250222	0.00249794	0.0151405	0.0105806	0.00607724	0.00215044	0.00140534	0.00785378	0.00167899	0.00714905	0.00481584	0.00875419	0.0154392	0.00946289	0.0167728	0.00266585	0.00558666	0.01341	0.00303404	0.023112	0.00277514	0.00774433	0.00571182	0.00452197	0.00015135	0.0025936	0.00739417	0.00282883	0.0710358	0.0202346	0.00697724	0.0200501	0.00514845	0.00222385	0.0291687	0.0596986	0.00502951	0.0209601	0.0304164	0.0132024	0.00485161	0.00774846	0.0123861	0.00249721	0.007211	0.441211	0.558789	5.860332
6048	-3796.304	-3941.72	145.4165	0.178151	0.0915781	0.0128386	0.00404204	0.0679031	0.0133545	0.000334027	0.0655888	0.0583845	0.0502824	0.0155178	0.198574	0.0528118	0.0203577	0.0813834	0.0775891	0.119117	0.0664341	0.116024	0.0223868	0.0944455	0.104293	0.0411081	0.00155484	0.000877926	0.0540204	0.0719406	0.0211641	0.0431695	0.0246591	0.0248895	0.0347046	0.126518	0.0352471	0.0423405	0.0202991	0.0653699	0.227961	0.0227987	0.00457294	0.0155309	0.00856151	0.00757231	0.0257229	0.0164028	0.0269887	0.0404752	0.037473	0.068766	0.0255374	0.0114725	0.00678452	0.0375058	0.0614017	0.0466067	0.0316301	0.0588678	0.00239245	0.0887259	0.0280346	0.0687658	0.0422094	0.0230939	0.0965455	0.0213515	0.0653675	0.0555283	0.0186557	0.00696351	0.00694476	0.0301536	0.00794426	0.490555	0.0515214	0.0351534	0.062446	0.0228956	0.00140594	0.196344	0.231552	0.00757616	0.0879324	0.0471261	0.051047	0.0555517	0.0263384	0.100002	0.0343769	0.0624224	0.926464	1.04171	1.128338	0.8716624	0.252735	0.511303	0.811172	1.23278	1.95579	3.95672	0.99452	0.7725192	0.5044192	0.035426	0.0182107	0.00255301	0.000803776	0.0135028	0.0026556	6.64227e-05	0.0130426	0.01161	0.00999887	0.00308579	0.0394873	0.0105019	0.00404822	0.0161834	0.0154289	0.0236869	0.0132107	0.0230718	0.00445172	0.0187809	0.0207392	0.00817452	0.000309186	0.000174579	0.0107422	0.0143057	0.00420857	0.00858443	0.00490357	0.00494939	0.00690115	0.0251586	0.00700903	0.00841958	0.00403655	0.0129991	0.045331	0.00453363	0.000909349	0.00308838	0.00170249	0.00150578	0.0051151	0.00326176	0.00536682	0.00804866	0.00745166	0.0136744	0.00507822	0.00228135	0.00134913	0.00745818	0.01221	0.00926793	0.00628978	0.0117061	0.000475749	0.0176435	0.00557479	0.0136744	0.00839352	0.00459231	0.0191985	0.00424583	0.0129986	0.011042	0.00370976	0.00138472	0.00138099	0.00599617	0.00157975	0.097549	0.0102452	0.0069904	0.0124176	0.00455288	0.000279578	0.0390438	0.046045	0.00150655	0.0174857	0.00937122	0.0101509	0.0110467	0.0052375	0.0198858	0.00683599	0.012413	0.435831	0.564169	5.028809
6084	-3794.423	-3939.474	145.0505	0.265256	0.100072	0.0345073	0.0174024	0.0693546	0.0236929	0.00123822	0.0520259	0.0263629	0.0762424	0.0637891	0.0855192	0.0977966	0.0182407	0.119511	0.0952791	0.140131	0.13127	0.15993	0.0565808	0.0821303	0.155106	0.0454337	0.00361242	0.00125368	0.0595292	0.0832779	0.0205398	0.064788	0.0221645	0.0359658	0.0334341	0.0686292	0.0542903	0.0592962	0.0298212	0.0826005	0.163083	0.0138385	0.0293054	0.0308168	0.0231431	0.0128387	0.0123108	0.0184648	0.0121121	0.0814234	0.0602236	0.0431345	0.0239984	0.020834	0.000490669	0.0271347	0.0232282	0.0495583	0.0626364	0.054693	0.0152587	0.0502359	0.0129515	0.00457817	0.0640953	0.00903922	0.114879	0.0494689	0.0728135	0.00311782	0.0163228	0.0161515	0.0133028	0.0248429	0.00582749	0.30425	0.0656574	0.0196237	0.179288	0.0450761	0.00298273	0.116333	0.234001	0.0266523	0.293747	0.0868488	0.0532072	0.0285801	0.0530541	0.0494419	0.0150707	0.10491	0.842711	1.08921	1.205159	0.7948409	0.306653	0.561871	0.835394	1.19704	1.77977	3.26102	0.8546957	0.659532	0.4388101	0.0486624	0.0183587	0.0063305	0.00319255	0.0127234	0.00434656	0.000227156	0.00954436	0.00483637	0.013987	0.0117024	0.0156889	0.0179412	0.00334634	0.0219248	0.0174793	0.0257077	0.024082	0.0293399	0.01038	0.0150671	0.0284548	0.008335	0.000662713	0.000229993	0.0109209	0.0152777	0.00376812	0.0118856	0.00406616	0.00659807	0.00613362	0.0125903	0.00995978	0.0108781	0.00547082	0.0151534	0.0299183	0.00253873	0.0053762	0.00565347	0.00424569	0.00235531	0.00225846	0.00338744	0.00222202	0.0149375	0.0110483	0.0079132	0.0044026	0.00382209	9.00152e-05	0.00497797	0.00426131	0.00909167	0.0114909	0.0100337	0.00279928	0.00921597	0.00237601	0.000839885	0.0117586	0.00165828	0.021075	0.00907528	0.0133579	0.000571977	0.00299449	0.00296305	0.00244045	0.00455752	0.00106908	0.055816	0.0120451	0.00360004	0.032891	0.00826939	0.000547194	0.0213418	0.0429285	0.00488947	0.0538891	0.0159328	0.00976107	0.00524313	0.009733	0.00907032	0.00276477	0.0192461	0.39742	0.60258	5.450955
6120	-3787.841	-3932.787	144.946	0.2965	0.0487653	0.0495739	0.00642205	0.0851125	0.0120949	0.024036	0.0257934	0.0705532	0.0477893	0.0428758	0.115444	0.0421034	0.0240653	0.0846077	0.0806669	0.113506	0.0827739	0.138932	0.0946549	0.0925109	0.105064	0.0463889	0.0113537	0.014173	0.0577279	0.0849339	0.0320218	0.0720868	0.0248626	0.0897352	0.0417957	0.0597414	0.0545812	0.065701	0.0223986	0.0956439	0.150537	0.0278996	0.00464362	0.0130378	0.00728488	0.0157487	0.0107091	0.0118575	0.0270855	0.0588581	0.100708	0.0386372	0.0271951	0.0317556	0.00165241	0.0172705	0.0510902	0.06847	0.103339	0.129091	0.0268904	0.0558192	0.0240821	0.061949	0.0702381	0.0477066	0.148912	0.0386105	0.07692	0.0197429	0.0170124	0.00339668	0.0344903	0.0406219	0.00476838	0.29483	0.105638	0.0365103	0.08161	0.0153743	0.0273587	0.0913887	0.203166	0.00655493	0.251641	0.0258066	0.0918821	0.0225286	0.0146443	0.0159318	0.0261346	0.0173759	0.844904	1.08796	1.079612	0.9203884	0.289994	0.546771	0.828324	1.20726	1.82892	3.44835	0.8950838	0.8525182	0.4404551	0.0553854	0.00910922	0.00926026	0.00119962	0.0158988	0.00225929	0.00448986	0.00481814	0.0131791	0.00892691	0.00800909	0.0215646	0.0078648	0.00449533	0.0158045	0.0150683	0.0212027	0.0154619	0.0259521	0.0176813	0.0172808	0.0196257	0.00866532	0.00212085	0.00264748	0.0107834	0.0158654	0.00598158	0.0134656	0.00464427	0.0167623	0.00780732	0.0111595	0.0101956	0.0122728	0.00418399	0.017866	0.02812	0.00521156	0.000867415	0.00243542	0.00136079	0.00294181	0.00200043	0.00221495	0.0050595	0.0109945	0.0188119	0.00721733	0.00507998	0.00593186	0.000308666	0.00322609	0.0095435	0.01279	0.0193035	0.0241138	0.00502305	0.0104269	0.00449846	0.0115719	0.0131203	0.00891145	0.0278164	0.00721233	0.0143684	0.00368792	0.00317787	0.00063449	0.0064427	0.00758807	0.00089072	0.0550735	0.0197329	0.00682002	0.0152445	0.00287188	0.00511054	0.0170712	0.0379508	0.00122444	0.0470057	0.0048206	0.0171633	0.00420829	0.00273551	0.00297602	0.00488187	0.00324578	0.460194	0.539806	5.353399
6156	-3794.558	-3937.722	143.1646	0.326423	0.0538676	0.0805028	0.016608	0.0901633	0.0446651	0.0246215	0.00982995	0.0514128	0.0582736	0.0682239	0.137973	0.0399922	0.0496961	0.156902	0.0940572	0.175935	0.118219	0.140929	0.0738848	0.0598126	0.127924	0.0387532	0.00274249	0.0138182	0.0975563	0.106483	0.0584442	0.0804027	0.0301798	0.050034	0.0606045	0.0847089	0.0544657	0.0735983	0.0176168	0.104265	0.219061	0.0540608	0.0253478	0.00376184	0.0158939	0.0413684	0.0158343	0.0342522	0.0480332	0.0375193	0.0361468	0.112278	0.0210145	0.071569	0.0272607	0.0280862	0.0797148	0.0276476	0.111589	0.107004	0.0233441	0.0410933	0.0734927	0.107224	0.0532972	0.02507	0.156828	0.0724426	0.0271306	0.0355348	0.0250001	0.0214562	0.0350608	0.0316928	0.010013	0.346687	0.112397	0.0250188	0.10167	0.0181115	0.0153387	0.222972	0.3073	0.0110923	0.266925	0.0101954	0.108798	0.0442066	0.0445299	0.0209721	0.0222863	0.0233139	0.749211	1.14224	1.075492	0.9245077	0.318866	0.572676	0.840373	1.18995	1.74619	3.13611	0.8264556	0.8596135	0.3720116	0.0507536	0.00837555	0.0125169	0.00258228	0.014019	0.0069447	0.00382824	0.0015284	0.00799387	0.00906061	0.0106077	0.0214526	0.00621815	0.00772695	0.0243958	0.0146244	0.027355	0.0183811	0.0219122	0.0114879	0.0092999	0.0198902	0.0060255	0.000426414	0.00214851	0.0151684	0.0165564	0.00908715	0.0125013	0.00469247	0.00777949	0.00942304	0.0131709	0.00846855	0.0114434	0.00273913	0.0162116	0.0340605	0.0084056	0.00394118	0.000584906	0.00247125	0.00643213	0.00246199	0.00532567	0.0074684	0.00583366	0.00562025	0.0174574	0.00326742	0.0111278	0.00423861	0.00436696	0.0123944	0.00429877	0.0173503	0.0166373	0.00362963	0.00638935	0.011427	0.0166716	0.00828686	0.00389798	0.0243842	0.0112637	0.00421838	0.00552509	0.00388712	0.0033361	0.00545139	0.00492772	0.00155687	0.0539043	0.0174759	0.00389003	0.0158081	0.00281605	0.00238493	0.0346686	0.0477803	0.00172467	0.0415026	0.00158522	0.0169163	0.00687342	0.00692369	0.00326083	0.00346516	0.00362495	0.462254	0.537746	6.431527
6192	-3800.109	-3945.853	145.744	0.200037	0.0114368	0.0760537	0.0189767	0.0913992	0.0095325	0.0202556	0.01682	0.0314174	0.0568168	0.0436456	0.0805549	0.0281205	0.0296678	0.110385	0.0769465	0.0990114	0.0827952	0.139118	0.0283329	0.0866211	0.144474	0.0630952	0.000159813	0.00508736	0.101908	0.0659466	0.0548553	0.0398546	0.0351529	0.0716299	0.0480643	0.0561995	0.0352456	0.0599725	0.0286939	0.0637519	0.140279	0.0334748	0.030832	0.0089177	0.0467539	0.0179314	0.00828494	0.0106831	0.0202417	0.00327836	0.0377636	0.0676024	0.0111908	0.0484188	0.01397	0.0318078	0.0531526	0.030669	0.080863	0.059314	0.0310454	0.103837	0.0370285	0.00826256	0.0704619	0.0123771	0.122268	0.0262304	0.0328155	0.023917	0.0107803	0.014975	0.0568954	0.040765	0.02346	0.26384	0.0781612	0.0457706	0.112317	0.0178679	0.0600462	0.0831774	0.16695	0.0109434	0.235187	0.0318914	0.0510257	0.0102708	0.0105652	0.0450438	0.00905082	0.0228972	0.906038	1.05329	1.077215	0.9227846	0.272452	0.530383	0.820497	1.21877	1.88543	3.67037	0.9402011	0.8566388	0.4878723	0.0413506	0.00236416	0.0157214	0.00392276	0.0188935	0.00197051	0.00418714	0.00347695	0.00649444	0.0117449	0.00902219	0.0166519	0.00581292	0.00613277	0.0228181	0.015906	0.0204671	0.017115	0.0287578	0.00585681	0.0179058	0.0298649	0.0130427	3.30357e-05	0.00105163	0.0210659	0.0136321	0.0113394	0.00823853	0.00726662	0.0148069	0.00993559	0.0116173	0.00728578	0.0123972	0.00593144	0.0131785	0.0289976	0.00691974	0.00637341	0.00184342	0.0096647	0.00370667	0.00171262	0.00220836	0.00418425	0.000677685	0.00780627	0.0139744	0.0023133	0.0100089	0.00288781	0.00657513	0.0109874	0.00633974	0.0167156	0.0122611	0.00641753	0.0214646	0.00765432	0.00170799	0.0145655	0.00255852	0.0252746	0.00542221	0.00678343	0.004944	0.00222844	0.00309554	0.0117611	0.00842672	0.00484951	0.0545396	0.0161571	0.00946144	0.0232175	0.00369356	0.0124124	0.017194	0.0345109	0.00226215	0.0486165	0.00659241	0.0105477	0.00212313	0.00218398	0.0093112	0.00187094	0.00473318	0.461392	0.538608	4.83759
